COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
RW,Victoria Basin forest-savanna mosaic,11797,1014,4747,3681,7050,8116,110188380.096634737645,147646460.354327371366,0.06313188047629746124,0.05875635835150005190
SA,Arabian Desert and East Sahero-Arabian xeric shrublands,3982,366,1560,704,2422,3278,74580861.878453038674,216755294.82672024,0.11079090617995517131,0.07681680022105554020
SA,Arabian Peninsula coastal fog desert,3063,339,1534,1338,1529,1725,54363257.982370225269,119758298.13907933,0.12504824392126592049,0.19254185692541856925
SA,Persian Gulf desert and semi-desert,2048,132,225,152,1823,1896,110793656.25000000,128723090.62500000,0.01767151767151767152,0.01372648703609557702
SA,Red Sea Nubo-Sindian tropical desert and semi-desert,3921,275,924,462,2997,3459,81448625.554705432288,291856533.74139250,0.03960096735187424426,0.03925905446502626486
SA,Southwestern Arabian foothills savanna,6782,259,3643,2977,3139,3805,63455920.731347685049,253816637.92391625,0.15726753944276602887,0.22446670976082740789
SA,Southwestern Arabian montane woodlands,980,144,702,645,278,335,45263637.551020408163,87220976.326530612245,0.17219387755102040816,0.14914425427872860636
SA,,2626,318,884,,1742,,117204824.37166794,,0.06437389770723104056,0.00000000000000000000
SB,Solomon Islands rain forests,2424,238,1920,1070,504,1354,47866562.376237623762,112619904.95049505,0.23223570190641247834,0.09391007398975526466
SB,Vanuatu rain forests,21,16,21,17,0,4,61714.285714285714,21534171.428571428571,0.00000000000000000000,0.00000000000000000000
SB,,1942,245,1570,,372,,28260274.356333676622,,0.09869083585095669688,
SC,Aldabra Island xeric scrub,15,7,6,6,9,9,203650560.00000000,203523840.00000000,0.00000000000000000000,0.00000000000000000000
SC,Granitic Seychelles forests,2926,524,2224,2201,702,725,55557798.496240601504,62058438.824333561176,0.05321100917431192661,0.04817127564674397859
SC,,3597,510,2546,,1051,,50022501.417848206839,,0.01683748169838945827,
SD,East Sudanian savanna,23,7,19,19,4,4,7471721.739130434783,59341773.913043478261,0.00000000000000000000,0.00000000000000000000
SD,Red Sea coastal desert,18,3,1,1,17,17,26683200.000000000000,156096000.00000000,0.00000000000000000000,0.00000000000000000000
SD,Sahara desert,4,3,4,4,0,0,108000.000000000000,129600.000000000000,,
SD,Sahelian Acacia savanna,692,69,192,71,500,621,67392499.421965317919,109203856.64739884,0.00198019801980198020,0.00159744408945686901
SD,South Saharan steppe and woodlands,89,14,50,50,39,39,14697707.865168539326,14704503.370786516854,0.00000000000000000000,0.00000000000000000000
SD,,24,14,23,,1,,1504800.000000000000,,0.00000000000000000000,
SE,Baltic mixed forests,51851,2023,7041,5538,44810,46313,511874761.26593508,594013130.54714470,0.03456318023280245409,0.03127632903848920124
SE,Lake,1338,146,148,175,1190,1163,394392624.21524664,392986267.26457399,0.00495867768595041322,0.00679694137638062872
SE,Sarmatic mixed forests,217263,5109,21112,13090,196151,204173,592379936.86914017,709838831.80845335,0.00432813989826125591,0.00382646890933542314
SE,Scandinavian Montane Birch forest and grasslands,6288,608,2616,1595,3672,4693,234905894.65648855,421791430.53435115,0.01643713904931141715,0.02246335427374833429
SE,Scandinavian and Russian taiga,43338,1603,8123,3877,35215,39461,615318473.32133463,737988550.57455351,0.00483940737536498324,0.00867388664469282050
SE,,40672,2812,6597,,34075,,576204665.38158930,,0.01180287520277451474,0.00000000000000000000
SG,Peninsular Malaysian rain forests,95185,5460,13237,11036,81948,84149,305705282.67269002,346885444.28638966,0.01551032849539262351,0.01391046218632425529
SG,,21911,2871,3137,,18774,,345252041.95153119,,0.01068015739179314221,
SH,Ascension scrub and grasslands,135,50,117,119,18,16,56494720.000000000000,48497920.000000000000,0.00000000000000000000,0.00000000000000000000
SH,St. Helena scrub and woodlands,449,87,404,404,45,45,2261986.636971046771,2255444.097995545657,0.00000000000000000000,0.00000000000000000000
SH,Tristan Da Cunha-Gough Islands shrub and grasslands,109,56,105,109,4,0,1008264.220183486239,113350.458715596330,0.00000000000000000000,0.00000000000000000000
SH,,1265,142,1188,,77,,11072791.778656126482,,0.00279329608938547486,
SI,Alps conifer and mixed forests,2413,609,1016,605,1397,1808,120355737.09075839,185694832.98798177,0.02690863579474342929,0.02009273570324574961
SI,Dinaric Mountains mixed forests,5979,1037,2988,2871,2991,3108,213884710.08529854,179865797.49121927,0.04551365409622886866,0.03592356687898089172
SI,Illyrian deciduous forests,15047,712,1163,948,13884,14099,423964943.55020934,436806187.33302319,0.00466200466200466200,0.00481843575418994413
SI,Pannonian mixed forests,16311,1415,3652,2398,12659,13913,235892976.27368034,249329582.63748391,0.01608122128353342226,0.00844146783870517650
SI,Po Basin mixed forests,2,2,2,2,0,0,86400.000000000000,345600.000000000000,0.00000000000000000000,0.00000000000000000000
SI,,1041,236,246,,795,,427736189.04899135,,0.00698486612339930151,
SJ,Arctic desert,4146,674,2469,2341,1677,1805,74750712.590448625181,88126124.457308248915,0.07235338918507235339,0.10795873249815770081
SJ,,8235,874,5895,,2340,,51557623.606557377049,,0.11037477148080438757,0.00000000000000000000
SK,Carpathian montane forests,9899,807,2282,1442,7617,8457,160694268.10788969,221985969.00697040,0.01019773659992538242,0.01033651085333639600
SK,Pannonian mixed forests,49931,1635,3964,2371,45967,47560,261122011.09531153,298649136.70465242,0.00852224305437191069,0.00364545359858348089
SL,Guinean forest-savanna mosaic,245,48,221,122,24,123,26792463.673469387755,153494360.81632653,0.00000000000000000000,0.05228758169934640523
SL,Guinean mangroves,31,8,27,21,4,10,4668387.096774193548,13352980.645161290323,0.00000000000000000000,0.00000000000000000000
SL,Guinean montane forests,43,11,40,39,3,4,53332911.627906976744,6793451.162790697674,0.00000000000000000000,0.00000000000000000000
SL,Western Guinean lowland forests,1563,141,1124,946,439,617,33944254.894433781190,52542200.383877159309,0.00000000000000000000,0.06222222222222222222
SL,,138,48,86,,52,,36688069.565217391304,,0.00000000000000000000,
SM,Italian sclerophyllous and semi-deciduous forests,320,171,289,187,31,133,15378120.000000000000,142515990.00000000,0.01052631578947368421,0.02873563218390804598
SN,Guinean forest-savanna mosaic,6698,657,4010,2964,2688,3734,97666273.633920573305,178775789.31024186,0.17814960629921259843,0.18203139094353238319
SN,Guinean mangroves,928,182,491,414,437,514,88219520.689655172414,130633913.79310345,0.06896551724137931034,0.05900151285930408472
SN,Sahelian Acacia savanna,9785,419,6986,6665,2799,3120,121816927.29688298,247504027.14358712,0.12701005025125628141,0.14837997054491899853
SN,West Sudanian savanna,14862,676,9089,6812,5773,8050,187464426.32216391,263169696.89140089,0.14230145867098865478,0.20046638165565487757
SN,,786,252,528,,258,,83785135.877862595420,,0.04262295081967213115,
SO,Ethiopian montane forests,4,3,4,3,0,1,0.00000000000000000000,53352000.000000000000,,0.00000000000000000000
SO,Ethiopian xeric grasslands and shrublands,73,21,57,49,16,24,13413304.109589041096,52856679.452054794521,0.07692307692307692308,0.06382978723404255319
SO,Hobyo grasslands and shrublands,297,28,70,69,227,228,210543418.18181818,210930036.36363636,0.00000000000000000000,0.00000000000000000000
SO,Northern Zanzibar-Inhambane coastal forest mosaic,11,3,1,0,10,11,12567272.727272727273,164819781.81818182,0.00000000000000000000,0.00000000000000000000
SO,Somali Acacia-Commiphora bushlands and thickets,907,59,621,470,286,437,32116223.153252480706,186690681.36714443,0.00460829493087557604,0.00513698630136986301
SO,Somali montane xeric woodlands,213,17,195,193,18,20,2898253.521126760563,2852822.535211267606,0.03750000000000000000,0.03658536585365853659
SO,,13,7,10,,3,,7663015.384615384615,,0.00000000000000000000,
SR,Amazon-Orinoco-Southern Caribbean mangroves,1974,297,1128,738,846,1236,67925106.382978723404,175710288.14589666,0.12067696835908756439,0.10415335463258785942
SR,Guianan Highlands moist forests,3,1,0,3,3,0,46483200.000000000000,172800.000000000000,0.00000000000000000000,
SR,Guianan freshwater swamp forests,1391,260,812,777,579,614,65879037.239396117901,69519638.820992092020,0.09988518943742824340,0.09423503325942350333
SR,Guianan moist forests,6545,312,4416,3782,2129,2763,83276187.868601986249,135151513.52177235,0.30695343495510544999,0.25347758887171561051
SR,Guianan savanna,13,1,13,13,0,0,950400.000000000000,432000.000000000000,,
SR,,519,175,244,,275,,57257895.953757225434,,0.11500000000000000000,
SS,East African montane forests,1,1,1,0,0,1,0.00000000000000000000,112060800.000000000000,,0.00000000000000000000
SS,East Sudanian savanna,107,37,57,32,50,75,27135252.336448598131,61761465.420560747664,0.08695652173913043478,0.08695652173913043478
SS,Northern Acacia-Commiphora bushlands and thickets,60,6,33,2,27,58,24835680.000000000000,203614560.00000000,0.00000000000000000000,0.00000000000000000000
SS,Northern Congolian forest-savanna mosaic,176,20,34,23,142,153,55393690.909090909091,79188545.454545454545,0.00000000000000000000,0.00000000000000000000
SS,Saharan flooded grasslands,396,48,87,60,309,336,99054109.090909090909,145109890.90909091,0.00000000000000000000,0.00000000000000000000
SS,Sahelian Acacia savanna,202,10,24,10,178,192,29480792.079207920792,32757148.514851485149,0.00000000000000000000,0.00000000000000000000
SS,Victoria Basin forest-savanna mosaic,17,5,7,0,10,17,12644894.117647058824,325728000.00000000,0.00000000000000000000,0.00000000000000000000
ST,"Sao Tome, Principe and Annobon moist lowland forests",3546,227,2450,2399,1096,1147,76372190.862944162437,79868393.908629441624,0.05759599332220367279,0.06314063140631406314
ST,,488,119,313,,175,,96390885.245901639344,,0.14440433212996389892,
SV,Central American dry forests,16561,981,2035,1354,14526,15207,343685922.54090937,364220334.71408731,0.02625518194380469830,0.01868800000000000000
SV,Central American montane forests,7331,512,894,765,6437,6566,344196220.97940254,337719167.37143637,0.04922542348342261474,0.04329749103942652330
SV,Central American pine-oak forests,65614,1132,2855,1968,62759,63646,353743284.93309355,359039949.66927790,0.01209316916320288605,0.00867901637814381037
SV,Sierra Madre de Chiapas moist forests,9,6,0,5,9,4,327840000.00000000,122294400.00000000,0.00000000000000000000,0.00000000000000000000
SV,Southern Mesoamerican Pacific mangroves,4899,367,425,419,4474,4480,340933430.00612370,327072288.05878751,0.03559249786871270247,0.03167517006802721088
SV,,1730,213,386,,1344,,284681757.22543353,,0.09001233045622688039,
SX,Caribbean shrublands,3417,796,1647,1268,1770,2149,94049598.595258999122,141299702.89727831,0.14761904761904761905,0.11669865642994241843
SX,,949,516,656,,293,,50397056.269757639621,,0.10563380281690140845,
SY,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,89,53,75,35,14,54,51923487.640449438202,168637267.41573034,0.15151515151515151515,0.16923076923076923077
SY,Mesopotamian shrub desert,27,20,16,13,11,14,43843200.000000000000,65843200.000000000000,0.00000000000000000000,0.00000000000000000000
SY,Middle East steppe,68,25,60,44,8,24,9725082.352941176471,39059152.941176470588,0.11111111111111111111,0.12500000000000000000
SY,Southern Anatolian montane conifer and deciduous forests,24,18,16,10,8,14,19386000.000000000000,79012800.000000000000,0.33333333333333333333,0.30000000000000000000
SY,,7,6,6,,1,,87399771.428571428571,,0.00000000000000000000,
SZ,"Drakensberg montane grasslands, woodlands and forests",1649,383,890,759,759,890,80016931.473620375985,139324270.22437841,0.15110683349374398460,0.12370242214532871972
SZ,Maputaland coastal forest mosaic,1666,241,926,735,740,931,78759149.099639855942,108685184.15366146,0.08604206500956022945,0.13616268788682581786
SZ,Zambezian and Mopane woodlands,452,149,245,156,207,296,63766449.557522123894,148473047.78761062,0.10283687943262411348,0.10481586402266288952
TC,Bahamian pine mosaic,5356,787,2471,2163,2885,3193,102034238.08812547,117007925.91486184,0.04452335427478830921,0.03458064516129032258
TC,Bahamian-Antillean mangroves,995,166,338,200,657,795,122277100.70351759,167425659.49748744,0.03221649484536082474,0.02948113207547169811
TC,,3202,730,1641,,1561,,82511973.016864459713,,0.05126903553299492386,0.00000000000000000000
TD,East Saharan montane xeric woodlands,2,1,2,2,0,0,172800.000000000000,172800.000000000000,,
TD,East Sudanian savanna,632,37,244,197,388,435,75359939.240506329114,100274172.15189873,0.18067226890756302521,0.16666666666666666667
TD,Lake,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
TD,Sahara desert,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
TD,Sahelian Acacia savanna,1276,66,533,206,743,1070,73454557.993730407524,152451716.61442006,0.13610038610038610039,0.07167235494880546075
TD,South Saharan steppe and woodlands,5,3,5,5,0,0,0.00000000000000000000,0.00000000000000000000,,
TF,Amsterdam and Saint-Paul Islands temperate grasslands,54,4,1,5,53,49,37995200.000000000000,28155200.000000000000,0.00000000000000000000,0.00000000000000000000
TF,Southern Indian Ocean Islands tundra,161,14,25,19,136,142,52794693.167701863354,64279990.062111801242,0.00000000000000000000,0.00000000000000000000
TF,,770,46,169,,601,,48531441.038961038961,,0.00000000000000000000,
TG,Eastern Guinean forests,307,35,171,157,136,150,66307356.351791530945,129135916.61237785,0.07870370370370370370,0.07456140350877192982
TG,Guinean forest-savanna mosaic,1286,109,331,271,955,1015,302402217.10730949,371879776.04976672,0.02783109404990403071,0.02405180388529139685
TG,West Sudanian savanna,392,33,293,233,99,159,47722555.102040816327,90903379.591836734694,0.03980099502487562189,0.03488372093023255814
TG,,13,3,0,,13,,382140553.84615385,,0.00000000000000000000,
TH,Cardamom Mountains rain forests,4150,345,694,674,3456,3476,221317638.93975904,252692643.46987952,0.01612021857923497268,0.02604166666666666667
TH,Central Indochina dry forests,87684,3985,23940,18895,63744,68789,323489350.81428767,384761911.48214041,0.07096934051459944445,0.07024803783457436104
TH,Chao Phraya freshwater swamp forests,51457,4644,12439,11635,39018,39822,303161173.64012671,325821465.53432963,0.03758918598554788119,0.03745301492268563326
TH,Chao Phraya lowland moist deciduous forests,23521,2806,9066,8173,14455,15348,180703926.80583309,209274934.90923005,0.09964860754182619185,0.08407214918985019872
TH,Indochina mangroves,57271,4819,16751,15521,40520,41750,279374129.20326169,301438339.68326029,0.08127929529658962340,0.08157768733540818769
TH,Kayah-Karen montane rain forests,51424,2997,28282,25726,23142,25698,168807466.14810205,201861674.29993777,0.19380676535793463491,0.18749565660543445528
TH,Luang Prabang montane rain forests,6183,477,1671,1092,4512,5091,197832719.65065502,263885135.37117904,0.10479940007499062617,0.05816435432230522946
TH,Myanmar Coast mangroves,5665,1319,3235,3131,2430,2534,100007900.864960282436,115093584.88967343,0.11729673744174003107,0.11491317671092951992
TH,Northern Indochina subtropical forests,1579,512,687,682,892,897,226162150.22165928,214209457.12476251,0.14808917197452229299,0.15768621236133122029
TH,Northern Khorat Plateau moist deciduous forests,1180,152,399,304,781,876,164655482.03389831,157148640.00000000,0.05391120507399577167,0.10824230387288977160
TH,Northern Thailand-Laos moist deciduous forests,3387,761,1854,1682,1533,1705,121814382.99379982,136253667.31620903,0.17683823529411764706,0.16860670194003527337
TH,Peninsular Malaysian montane rain forests,883,73,216,309,667,574,221922949.94337486,117178948.13137033,0.20677570093457943925,0.27385377942998760843
TH,Peninsular Malaysian rain forests,6637,277,1481,906,5156,5731,285256063.40213952,283765211.02907940,0.14030283505154639175,0.08563796354494028913
TH,Southeastern Indochina dry evergreen forests,22408,2090,11938,10551,10470,11857,158985184.43413067,180956876.40128526,0.20975925726006693296,0.21335923961560678465
TH,Tenasserim-South Thailand semi-evergreen rain forests,61228,4382,30546,24325,30682,36903,159291682.86404913,246744274.69785066,0.14655227200508420718,0.13414538000630715863
TH,,16455,3009,6839,,9616,,237199456.84594348,,0.08931669833925473023,0.00000000000000000000
TJ,Alai-Western Tian Shan steppe,239,54,148,115,91,124,25849506.276150627615,45872977.405857740586,0.00000000000000000000,0.00000000000000000000
TJ,Badghyz and Karabil semi-desert,44,12,6,15,38,29,54756000.000000000000,32225236.363636363636,0.09523809523809523810,0.21621621621621621622
TJ,Gissaro-Alai open woodlands,6516,140,1331,996,5185,5520,69849626.519337016575,83650276.243093922652,0.03832517305419550903,0.03738013976921826751
TJ,Pamir alpine desert and tundra,661,50,570,417,91,244,10998811.497730711044,34609931.618759455371,0.06000000000000000000,0.12347826086956521739
TJ,Paropamisus xeric woodlands,53,13,51,53,2,0,2541464.150943396226,462973.584905660377,0.00000000000000000000,0.00000000000000000000
TJ,Rock and Ice,1,1,1,0,0,1,0.00000000000000000000,148348800.000000000000,,0.00000000000000000000
TK,,24,7,24,,0,,702000.000000000000,,0.00000000000000000000,
TL,Timor and Wetar deciduous forests,4456,88,571,472,3885,3984,360422292.28007181,410109117.41472172,0.04984272925235906121,0.03959923664122137405
TL,,1845,80,286,,1559,,311039297.56097561,,0.03128834355828220859,
TM,Alai-Western Tian Shan steppe,6,2,0,1,6,5,158817600.00000000,154944000.00000000,0.00000000000000000000,0.00000000000000000000
TM,Badghyz and Karabil semi-desert,115,12,27,17,88,98,102027130.43478261,216004507.82608696,0.00000000000000000000,0.00000000000000000000
TM,Caspian lowland desert,43,9,16,9,27,34,38620800.000000000000,49953265.116279069767,0.00000000000000000000,0.00000000000000000000
TM,Central Asian riparian woodlands,28,17,26,19,2,9,12305828.571428571429,40166742.857142857143,0.12500000000000000000,0.00000000000000000000
TM,Central Asian southern desert,121,33,112,92,9,29,6999114.049586776860,19900561.983471074380,0.19047619047619047619,0.10810810810810810811
TM,Kopet Dag semi-desert,141,25,51,49,90,92,66039012.765957446809,72885446.808510638298,0.00000000000000000000,0.00000000000000000000
TM,Kopet Dag woodlands and forest steppe,145,28,83,52,62,93,47130306.206896551724,52880375.172413793103,0.01369863013698630137,0.00000000000000000000
TM,Lake,3,2,2,1,1,2,30326400.000000000000,425145600.00000000,0.00000000000000000000,0.00000000000000000000
TN,Mediterranean conifer and mixed forests,163,33,94,74,69,89,151784127.60736196,133472098.15950920,0.26470588235294117647,0.21487603305785123967
TN,Mediterranean dry woodlands and steppe,179,73,157,112,22,67,17836531.843575418994,106365640.22346369,0.00000000000000000000,0.00909090909090909091
TN,Mediterranean woodlands and forests,5779,466,3387,2012,2392,3767,98431248.589721405087,196144430.80117667,0.13944223107569721116,0.08808647654093836247
TN,North Saharan steppe and woodlands,803,139,643,515,160,288,36413134.744707347447,112090173.84806974,0.14164904862579281184,0.14236706689536878216
TN,Saharan halophytics,285,96,237,240,48,45,23205221.052631578947,20926080.000000000000,0.00854700854700854701,0.00000000000000000000
TN,,251,109,178,,73,,132025740.23904382,,0.06930693069306930693,
TO,Tongan tropical moist forests,413,113,380,368,33,45,6302597.578692493947,16398636.319612590799,0.00000000000000000000,0.00000000000000000000
TO,,599,109,569,,30,,4753298.163606010017,,0.03174603174603174603,
TR,Aegean and Western Turkey sclerophyllous and mixed forests,33725,2769,7439,4647,26286,29078,189507664.36767976,242253064.63454411,0.02127583621889836861,0.01432417162418159460
TR,Anatolian conifer and deciduous mixed forests,22440,1308,3284,2450,19156,19990,275296335.40106952,339439302.67379679,0.02692874692874692875,0.01435360760405165379
TR,Balkan mixed forests,26529,2943,5161,4694,21368,21835,236309074.11511930,248233104.60251046,0.02054399432045081422,0.01897018970189701897
TR,Caucasus mixed forests,1453,179,467,301,986,1152,179748748.24501032,206106337.78389539,0.07197290431837425910,0.05007824726134585290
TR,Central Anatolian steppe,2530,504,784,645,1746,1885,117740592.56916996,123630169.80237154,0.09354226020892687559,0.07123161764705882353
TR,Central Anatolian steppe and woodlands,21311,1721,5151,3967,16160,17344,177561661.26413589,212572181.05203885,0.04190582334912231819,0.02619969873036367549
TR,Eastern Anatolian deciduous forests,4744,479,1371,916,3373,3828,74043525.126475548061,105327774.03035413,0.04062976130015236160,0.02307875327147275755
TR,Eastern Anatolian montane steppe,10468,436,3200,2411,7268,8057,153631638.364539549102,217399666.79403898,0.10282420749279538905,0.08248786943096603441
TR,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,22795,1426,6478,3863,16317,18932,206581175.73152007,263847406.53652117,0.04320143127762576300,0.04945454545454545455
TR,Euxine-Colchic broadleaf forests,26104,1691,3612,2600,22492,23504,224397491.51087956,260411317.80570028,0.03236368215589976074,0.01815642458100558659
TR,Middle East steppe,114,56,66,82,48,32,79851031.578947368421,24531536.842105263158,0.10784313725490196078,0.19000000000000000000
TR,Northern Anatolian conifer and deciduous forests,7404,750,2246,1531,5158,5873,151578822.69043760,211252912.80388979,0.11643390711269892822,0.07398273736128236745
TR,Southern Anatolian montane conifer and deciduous forests,10034,1139,3702,3161,6332,6873,168556549.332270281044,199281066.135140522224,0.08102991291177584248,0.07201070429388152293
TR,Zagros Mountains forest steppe,508,50,126,143,382,365,194780125.98425197,214493952.75590551,0.12447257383966244726,0.13191489361702127660
TR,,15933,2536,3755,,12178,,234241690.07719827,,0.02255812169109184378,
TT,Amazon-Orinoco-Southern Caribbean mangroves,4795,1627,3034,2386,1761,2409,128903952.95099062,151535977.97705944,0.16551150540615469920,0.17420696827873114925
TT,Lesser Antillean dry forests,7534,1390,3151,2796,4383,4738,192461160.60525617,191043003.34483674,0.08015927977839335180,0.08007974746635653763
TT,Trinidad and Tobago moist forests,43784,2344,25945,25573,17839,18211,135750527.97368902,140390014.98264206,0.16722803823395539372,0.17124958588079390417
TT,,5145,1401,2860,,2285,,155950522.21574344,,0.14607358594179022515,0.00000000000000000000
TV,Western Polynesian tropical moist forests,6,2,6,6,0,0,604800.000000000000,576000.000000000000,,
TV,,119,14,119,,0,,463220.168067226891,,0.00000000000000000000,
TW,Jian Nan subtropical evergreen forests,41787,788,4248,3890,37539,37897,289459162.78268361,301965061.89963386,0.05752168525402726146,0.05475867176891741760
TW,South Taiwan monsoon rain forests,58592,1658,3538,3791,55054,54801,271982872.03713818,260133422.88367013,0.02836395450568678915,0.03002649913131986733
TW,Southern Annamites montane rain forests,1,1,1,1,0,0,1209600.000000000000,0.00000000000000000000,,
TW,Taiwan subtropical evergreen forests,1038704,10662,62181,50173,976523,988531,313698498.71378179,350527404.55028574,0.02153997753608749228,0.01718938480096501809
TW,,223978,3749,20113,,203865,,265585380.00696497,,0.04917693866206015722,
TZ,Albertine Rift montane forests,4,4,4,3,0,1,86400.000000000000,130701600.00000000,0.00000000000000000000,0.00000000000000000000
TZ,Central Zambezian Miombo woodlands,1517,236,984,633,533,884,89614911.535926170073,176431135.13513514,0.06303030303030303030,0.05303760848601735776
TZ,East African halophytics,194,78,124,175,70,19,32480164.948453608247,6167356.701030927835,0.16964285714285714286,0.02941176470588235294
TZ,East African mangroves,1132,233,478,452,654,680,97961037.455830388693,89610080.565371024735,0.02367688022284122563,0.04946524064171122995
TZ,East African montane forests,25118,3007,14206,12799,10912,12319,100840956.127080181543,131192614.31642647,0.14738720073664825046,0.15390978272857615529
TZ,East African montane moorlands,2141,896,1280,1362,861,779,99531629.705744978982,87834942.176553012611,0.14459665144596651446,0.15305313243457573354
TZ,Eastern Arc forests,7003,556,4591,3580,2412,3423,80035208.225046408682,118734820.61973440,0.12727649006622516556,0.15568634896525536358
TZ,Eastern Miombo woodlands,5315,498,2798,2508,2517,2807,77799030.366886171214,98017849.557855126999,0.08331150117893633744,0.07844116912315763178
TZ,Itigi-Sumbu thicket,39,13,23,24,16,15,37648246.153846153846,22572553.846153846154,0.00000000000000000000,0.04166666666666666667
TZ,Lake,370,116,198,126,172,244,115994568.64864865,201592683.24324324,0.03056768558951965066,0.03914590747330960854
TZ,Northern Acacia-Commiphora bushlands and thickets,316,66,119,100,197,216,66230794.936708860759,118065053.16455696,0.10666666666666666667,0.07563025210084033613
TZ,Northern Zanzibar-Inhambane coastal forest mosaic,7421,1163,4922,4077,2499,3344,62875146.314512868886,118245274.97641827,0.06837988826815642458,0.11427985227739023389
TZ,Serengeti volcanic grasslands,18840,2444,13358,13251,5482,5589,62114225.732484076433,65599034.904458598726,0.24470134874759152216,0.25339215849496378923
TZ,Southern Acacia-Commiphora bushlands and thickets,30005,3139,19270,15896,10735,14109,79902849.578403599400,132465301.009831694718,0.15964638585543421737,0.16244206942211292916
TZ,Southern Rift montane forest-grassland mosaic,857,100,378,366,479,491,60080160.560093348891,60228865.344224037340,0.05617977528089887640,0.03538461538461538462
TZ,Southern Zanzibar-Inhambane coastal forest mosaic,39,12,39,38,0,1,1081107.692307692308,1406769.230769230769,0.00000000000000000000,0.00000000000000000000
TZ,Victoria Basin forest-savanna mosaic,762,59,192,133,570,629,32885064.566929133858,119511042.51968504,0.00465116279069767442,0.01434720229555236729
TZ,Zambezian flooded grasslands,283,143,213,148,70,135,29560401.413427561837,80547086.925795053004,0.18181818181818181818,0.16753926701570680628
TZ,,2152,688,1539,,613,,52391723.420074349442,,0.04936974789915966387,
UA,Carpathian montane forests,4982,291,854,533,4128,4449,113415903.01083902,129036873.86591730,0.00811455847255369928,0.00513392857142857143
UA,Central European mixed forests,27087,655,2389,1437,24698,25650,382829800.50946949,506757989.94351534,0.00320666987333654000,0.00081575573942430952
UA,Crimean Submediterranean forest complex,4332,85,201,170,4131,4162,295556609.41828255,303582674.79224377,0.00024032684450853160,0.00430416068866571019
UA,East European forest steppe,16363,460,984,626,15379,15737,186345453.32762941,216683997.79991444,0.00399407331057141017,0.00473933649289099526
UA,Pannonian mixed forests,1592,85,273,227,1319,1365,96051021.105527638191,104017459.29648241,0.02063375092114959469,0.01007919366450683945
UA,Pontic steppe,17533,367,1168,520,16365,17013,236592387.65756003,378879572.00707238,0.00751156781443422871,0.00152135751901696899
UA,,657,113,164,,493,,118913358.90410959,,0.06088560885608856089,
UG,Albertine Rift montane forests,36304,2072,22743,21483,13561,14821,58946547.553988541208,75728314.852357866902,0.20708365852752071952,0.19775540399119483238
UG,East African montane forests,1330,230,800,591,530,739,40865575.939849624060,83172992.481203007519,0.28226652675760755509,0.18181818181818181818
UG,East African montane moorlands,16,7,10,12,6,4,35110800.000000000000,45954000.000000000000,0.00000000000000000000,0.00000000000000000000
UG,East Sudanian savanna,24269,1176,7719,6756,16550,17513,261316769.73917343,297006392.15460052,0.10978643510912931237,0.10743839436748502720
UG,Lake,2307,702,851,652,1456,1655,73505764.369310793238,122662345.90377113,0.06796116504854368932,0.05456509994597514857
UG,Northern Acacia-Commiphora bushlands and thickets,1903,176,1348,792,555,1111,22466724.119810825013,83697718.549658434051,0.24000000000000000000,0.14423696072118480361
UG,Northern Congolian forest-savanna mosaic,77,25,30,47,47,30,24003490.909090909091,18453693.506493506494,0.00000000000000000000,0.00000000000000000000
UG,Rwenzori-Virunga montane moorlands,325,136,204,248,121,77,47724169.846153846154,18873481.846153846154,0.01273885350318471338,0.06611570247933884298
UG,Victoria Basin forest-savanna mosaic,49611,2679,29092,22860,20519,26751,57011163.040454737861,98884600.592610509766,0.19476352262309227202,0.16723439170541286457
UM,Central Polynesian tropical moist forests,9,8,9,9,0,0,105600.000000000000,9600.0000000000000000,,
UM,Eastern Micronesia tropical moist forests,46,6,22,13,24,33,37606539.130434782609,53274991.304347826087,0.00000000000000000000,0.00000000000000000000
UM,Northwestern Hawaii scrub,4041,129,687,682,3354,3359,212305026.28062361,216524365.25612472,0.00673302107728337237,0.00642898889538281707
UM,,942,126,269,,673,,119512478.98089172,,0.03571428571428571429,
US,Alaska Peninsula montane taiga,17175,812,2770,2502,14405,14673,588199690.06113537,658718565.17030568,0.04041704209035911958,0.03670716966728163369
US,Alaska-St. Elias Range tundra,42075,5669,24110,20635,17965,21440,136846930.13903743,195181865.06951872,0.16375085091899251191,0.15140822684213872465
US,Aleutian Islands tundra,31545,1444,10514,7826,21031,23719,975872064.82168331,1032500016.20542083,0.15858477011494252874,0.12810846332099747518
US,Allegheny Highlands forests,1706015,32679,71749,53802,1634266,1652213,498875679.00071219,526029362.05461265,0.00825262933944513851,0.00642885947604165166
US,Appalachian mixed mesophytic forests,1579379,38266,112030,63390,1467349,1515989,544640888.80097811,604460537.57787080,0.00919335567166262489,0.00623875491548663399
US,Appalachian-Blue Ridge forests,3337032,65964,193587,98751,3143445,3238281,499722557.63756536,556222365.06116813,0.00814662293587688101,0.00456246536962688477
